5,North Carolina,2014-01-26,A Winter Skincare Staple,,"I purchased this cream over a month ago, and I've used it every day since. It is one of the best moisturizers I've ever used, and it has saved my dry winter skin. The cream is quickly absorbed and doesn't leave a sticky or greasy residue like a lot of other moisturizers I've tried. It keeps my skin balanced throughout the day. I will continue to use this product daily and definitely plan to repurchase when I run out."
5,"Grinnell, IA",2013-12-27,face saver,too oily for summer,"i live in a very dry place, especially in winter. This product is too oily for summer but saved my face in winter. i am buying my second ultra facial cream and would definitely recommend this to my friends(some of them already using this.)"
5,"Mountain View, CA",2013-12-27,Facial Cream Not Greasy,,"I love this cream! I use it before I sleep and after I get out of bed. Other creams I used creates dryness and pimples on my skin. I remember running out of this cream, so I used Olay, but it was greasy and the smell was too much for me. It was heavily scented. Then I used Jergens, but it doesn't hydrate my face all day. And I was just happy when my Ultra Facial Cream came in the mail because I was freaking out because of the break outs I was having. I love how neutral the product is and the goodness it does to my skin. It's not too expensive compare to Clinque and too cheap compare to Olay products. It does the work and and I'd recommend to friends and families."
5,,2013-12-23,The reviews are true!,,"This is a great, smooth, basic face lotion that has the added plus of being great for acne prone skin. One thing to be aware of is it leaves a slight sheen, but you can either enjoy being dewey, or put a light powder on. Made my skin healthier for sure!"
5,"Harleysville, PA",2013-12-16,Lovely Moisturizer,,"I have super dry, sensitive skin and I love this product. It hydrates my skin properly and is not greasy nor heavy textured. It's a simple product I would say suitable for many skin types, and i will continue to use for the future."
1,"plano,tx",2013-12-16,contains methylparaben and proylparaben,contains paraben,I have not used this product long enough and won't know if I will. I order it online and find out it contains Paraben!!! This is not listed in the website!
5,"Dallas, TX",2013-11-30,Perfect moisturizer,a little expensive,"I have historically struggled to find a moisturizer to suit my thin, dry, sensitive, and acne-prone skin. I've tried so many that were thick, suffocating, gave me zits, were irritating and over-fragranced, or just totally ineffective against dry skin. Ultra Facial Cream is perfect in every way. I have been using it morning and night for 2 years (just ordered my 4th jar) and I have never been happier with a moisturizer. It has a wonderful texture that is perfectly balanced- spreadable but not runny, luxurious but not too thick. Works great in every season-- I just use less in the summer. I love putting it on, and my skin instantly plumps up. It just makes my skin look/feel healthy! It has no scent and is very soothing when my skin gets itchy in the winter. Will caution though; don't apply too much at one time or it will sit on top of your skin! I use a pea sized blob for my whole face and neck."
5,"Staten Island, NY",2013-11-21,Glides on smoothly and magically softens and smooths with NO RESIDUE!!!,,"This product is simply amazing. I just got through the sample jar i received when i purchased other products i LOVE from Kiehl's. The cream has a heavenly refreshing subtle scent and glides on effortlessly leaving no residue...therefore NO SHINE like other products/ face lotions.
Just superb and the price is unheard of with similar products in the $100plus range. Great value, great product. Another KIEHL'S winner!"
5,,2013-10-31,I love it.,,My skin is not dry anymore.
5,Covington KY,2013-10-21,Zena,,I am 65 and practically wrinkle free. I have been using this for at least 5 years and would not consider another product. It's creamy rich but not greasy. I love how it makes my skin feel soft while it minimizes and softens lines in my face and neck. All the younger women in my office want to know what I use and I tell them. Some have followed up and they love it too!
4,,2013-10-19,Great product!,,"After trying out different moisturizers which would work in some weather and not so in others and having a cabinet full of stuff, I tried this and have been very pleased! It works great as a moisturizer or even under make up. It has also become my night cream of choice now and greatly helping me to reduce the number of products I have and don't use!"
5,South Carolina,2013-10-14,Wish I found it sooner!,nothing,I was using Creme De La Mer for years and spending $150 for a 1 oz jar. Stumbled upon this website and gave it a try. Was worried about how light this lotion felt in comparison but a little bit goes a long way and made my face feel so much healthier and hydrated in just a couple days. And bonus when I put it on before my powder foundation it gives me a beautiful glow. Best lotion I've found in years and the price is amazing! Can't wait to try more products!
5,Orange County California,2013-10-07,Best Daytime Moisturizer Ever!,,"I have tried so many daytime moisturizers including some very expensive store brands, and this is my all time favorite! Provides just enough moisture to make my skin look and feel fresh. Not at all heavy or greasy and works great under makeup."
5,"Arlington, VA, USA",2013-10-06,Best facial cream,,This is by far the best facial cream that I have EVER purchased! Well worth every penny...
5,"San Francisco, CA",2013-10-06,Great everyday creme,,"This has become my everyday, go-to lotion. It’s not greasy at all, and light enough to wear during the day over my makeup. I love it!"
5,Alabama,2013-10-06,Best all-time moisturizer,i wish it had spf protection,"I have used this moisturizer for years. It always makes my skin feel good and
look healthy. It never irritates my skin. It's like your favorite comfort food."
5,,2013-10-06,My favorite Moisturizer!,,"I have very sensitive skin.
I suffered from Atopy when I was a kid, and because of it my skin is very sensitive and also very dry.
So I tried multiple moisturizers to find the moisturizer that does not give me any skin troubles or redness on the face.
And Ultra Facial Cream is the one that I've found.
very moisture (however, due to extreme dryness of my skin, I have to apply it often) and smooth formula!"
5,"Hubbard, OH",2013-10-06,Procats,,"I love this moisturizer and use no others. It hydrates your skin and is like giving your face a big glass of water to drink in. I love it so much, I am on automatic shipping. I highly recommend this lotion if you have drier skin. Love it."
5,"Leesburg, Va",2013-10-06,Ultra Facial Cream,,All in one Cream and LOVE it! I was looking for a face cream to fight off the daily harsh effects of the environment! This cream is light and refreshing. I wear it all day and it last. Non-greasy and lightweight. Thank you.
4,"Texas, USA",2013-10-06,great,,"One of my friends recommended this ultra facial cream. Since then, I'm using this one. It works. Great!"
5,"Chicago, IL",2013-10-06,Excellent facial cream,,this is the best facial cream that I have ever used. period.
5,,2013-10-06,Love!,,"My skin feels great when I use this - I have dry skin, and it feels 10x better after this is on my face."
5,,2013-10-06,this one is awsome,,"this one is really good, and ii think i can care my skin very well this winter."
4,,2013-10-04,"Good, but maybe not for me",,This lotion was pretty good--but I just don't think it was best suited for my skin type. A little stickiness lingered after application... perhaps it could benefit from a lighter texture?
5,"Ann Arbor, MI",2013-10-03,I have nothing bad to say about it...,,"It's simple, non-fuss, scent-free, rich but not greasy moisturizer. I don't really have anything bad to say about it. It does the job and it does it very well."
5,,2013-10-02,Great moisterizer,,I love this product. My trick is to store it in the fridge. It has a nice cooling affect when you apply it. This is especially great during the summer.
5,,2013-10-01,a MUST HAVE,,I generally have sensitive skin and it's hard for me to look for a cream. I have found the cream of all creams!! It's best for the winter time since I have drier skin in the winter time. I recommend this to all my friends that have dry skin in the winter time.
5,LA,2013-10-01,Feel comfortable,,I lived in dry area-- Utah & LA. I have tried several lotions and cream and still feel dry very soon until I found this cream. It works very well without any oily feeling. Absorb very fast too. Good for day and night use.
5,,2013-10-01,This bottle of cream I really can not speak with gratitude.,,"Potent moisturizer, moisturizing and not greasy. Matter how dry or oily skin have no problem in severe environment protection also play hurt, that does not exceed the oil and moisture. Ames winter, people with oily skin are dry to the point of itching. My people have dry skin before moisturizer with a good use of them are useless, as not suited to the climate here every night, regardless of the rub just how moist, morning or the look of dead skin. This bottle of cream I really can not speak with gratitude."
5,,2013-10-01,Great product,,"It helps to keep my face moisture for a whole day, it's an excellent choice for dry winter climate."
5,"Los Angeles, CA",2013-10-01,Fantastic product without greasy feeling,,Feels light on the skin but offers enough moisture and protection to last the whole day. Would definitely recommend for anyone as a general moisturizer.
5,Utah,2013-09-14,The Best!,,I live in Utah. The winters are cold and dry. This is the best cream. Keeps my skin from turning into a prune during the winter.
5,"New York, NY",2013-09-06,Love it,,"No lie.. I started seeing a difference in my skin after 24hrs of use. I would definitely recommend this product. I have been searching for the perfect moisturizer, and now I have found it!"
5,,2013-08-25,such a great product,,"I'm not really a fan of buying expensive product but I decided to try this cream. I love it!!! I've seen tremendous results. I usually use it after my shower. Another great thing is that a little goes a long way; it is worth every penny. The silky, smooth texture makes it light. My acne has minimized and my skin is smooth and clear."
5,,2013-07-18,Love it the most,,"I've been using this cream for a very long time. Ever since I got my first purchase from Kiehl's, I decided to be their forever fan. Looking forward to my new stuff bought from them."
3,,2013-07-09,Good,,This cream is really nice if you have dry skin. It is definitely not meant for oily skin as its very greasy. Initially it was good on my skin and then i started noticing blackheads on my face as it was oily on my skin.
5,NY,2013-05-03,Seriously MOISTURIZES!,leaves skin a bit shiny,"With the hot weather approaching, my skin has become more and more dry lately. I used to use an Aveeno moisturizer I really liked it, but I just realized it wasn't cutting it when I'd return to the vanity to put on more after feeling like my skin was still very tight and feeling almost flaky."
5,San Diego,2013-04-08,I keep coming back to this product!,,"I absolutely LOVE this cream. It's thick and perfect for dry skin. When you put a small dot on your face (that's all it takes!), it absorbs so easily and has no greasy after feel. I even got my boyfriend hooked on it, he uses it for dry patches around his nose. It doesn't have a fragrance, and perfect for thirsty skin. My face always feels very tight and uncomfortable after I wash it, but a little bit of the cream refreshes and softens instantly. Perfect for applying before makeup. For those put off by the price, the jar lasts a very long time. I bought the larger size at Christmas, and I still have half a jar left, (I use it twice a day, once in the morning, once in the evening) so I can see it lasting at least 6 months, if not more. I cannot recommend enough!"
5,"Orlando, FL",2013-03-04,Miracle cream for winter!,,"I live in humid Florida and I have combination skin that normally only requires a light gel moisturizer. But after a ski trip that left my skin chapped, dry, cracked, and feeling like sandpaper, I was in search of a more substantial moisturizer for my next ski trip. I popped into the Kiehl's store on a whim and this was recomended to me and I bought it along with the cleanser and toner from the same line. It is a MIRACLE product! It kept my skin perfectly soft and moisturized over 6 days of skiing in single digit temps and high winds. The difference was incredible. It also did not feel overly heavy and absorbed quickly and did not make me break out. You don't need to use any more than any other moisturizer, a litle goes a long way. This will be my go to cream for cold weather and dry climates forever! The Ultra Facial Cleanser is fantastic as well!"
5,California,2013-02-11,Super Moisturizing,not for oily skin.,"I have combination skin with a few dry areas and a more oily T-Zone. I applied it in the morning after using a cleanser and by the end of the day, my dry areas don't show up, but I do feel a bit too oily around my nose and forehead. This is an excellent product for those with normal to dry skin, or during the wintertime. I probably won't continue it because of my own skin type but I would recommend it. I have sensitive skin, and this goes on so smoothly and absorbs quickly."
5,,2013-02-08,Staple Item,,"This is a great basic moisturizer that suits all different skin types. My skin is combination to oily and it definitely balances it out. Even in the harsh winter my skin does not feel dry and you don't feel like you need to use a large amount with every application. The small jar lasts a long time. For use in the morning, make sure you layer SPF 50 over it for sun protection."
5,"Silver Spring, Maryland",2013-02-04,Simple the best moisturizer out there!,,"I'm a college student studying by day and working by night.
When I don't get enough sleep and am constantly stressed, it takes a toll on my skin immediately.
I've tried all the ""good"" moisturizers out there, but even though a little pricey for a poor college student like me, nothing beats Kiehl's ultra facial cream!
When I wake up in the morning, my face is glowing even in the harshest winters. I don't even use a primer before makeup because ultra facial cream does its job so well!
I use this before makeup and pat it lightly so it's fully absorbed, and my skin looks flawless. No flakey skin, foundation goes on smooth, and no oily face syndrome anytime throughout the day!
Now my mom and my brother are sneaking in my room to use a bit of this kiehl goodness before they get caught!
No one uses my ultra facial cream without my permission >:(
I've become a lifetime fan... How can I turn to any other product?
Thank God for Kiehl, love you guys <3"
5,"Los Angeles, CA",2013-02-02,A GIFT FROM THE GODS!,none! (:,"This cream is a life saver. This past winter has been incredibly harsh on my skin. This was the first time that cold weather ever affected my skin to a point where no moisturizers were working. Absolutely nothing was working. So I bought this product after seeing all the good reviews -- AND I AM SO GLAD I DID. Like, I can't even express it. Not only is it good for keeping your skin hydrated in cold/harsh weather, but I have not had a blemish since I started using this cream. NOT ONE. My skin is soft and dewy. Normally my skin is very oily, but this has kept it very balanced. I have extremely sensitive eyelids and this cream soothes and hydrates them. I use it twice a day. This will forever be my daily/nightly moisturizer. I found magic when I found this product; never want to run out of it! Sorry but I'm kind of obsessed with this moisturizer."
5,,2013-01-22,Best,,"I let people know I was looking for a new moisturizer and thus received several gifts of cream at the holidays, including Lancome Absolue Premium and products from Clinique and Origin as well as a tube of something from La Roche Posay. I also received a Kiehl's gift pack featuring the body lotion and scrub which also happened to include a tiny jar of the Ultra Facial Cream. This cream is by far the winner - amazing all around moisture - manages to feel thick and creamy but not greasy."
5,,2013-01-17,Finally Found my Moisturizer!,,"I've searched for years for a moisturizer for the winter. My face gets very dry and nothing I've tried works, Until Ultra Facial Cream. I've used the last 2 nights and can already see and feel a difference. My skin isn't dry or flaky. In 2 nights!"
5,,2013-01-07,"Very Dry Skin, Best Moisturizer I Have Ever Used!!",,"I have extremely dry skin year round, the kind of skin that gets so dry it peels in the winter time, and is dry even in the summer time. I have tried numerous expensive moisturizers over the years, and nothing has ever worked until I tried this. It's amazing!! I pat my face lightly with a little water and use the cream on top to seal in the moisture. With this cream, my skin is always moisturized and supple. I have even gone a day before without using it, because I went out of town and forgot it, and my skin stayed moisturized! This showed me that the cream was truly moisturizing my skin from the inside out, and not just smoothing the skin on top. I live in the cold Pennsylvania weather, so if it can keep my skin smooth and supple here, it can do it anywhere!"
5,"Chicago,IL",2013-01-02,Great product in winter,,"I bought this moisturizer last year. My cheeks is dry and my T-zone is oil, so it's hard for me to find a good moisturizer. When I first used it in winter, I fell in love with it. It hydrated my skin and didn't make it looks oily. And a little goes a long way, you only need a little bit for the whole face and neck. However, I only need it in winter. In summer, I would prefer a oil-free moisturizer instead of this."
5,Indianapolis,2012-12-12,Excellent for those who has extremely dry skin.,none,"During fall and winter, my skin becomes more dry. I've tried using all kinds of creams but none worked. My skin get dry, scaly, and sometimes painful patches. This product helped my skin retain moisture even in the dead of winter! My scaly patches? Gone! I've been using it for 2-3 years now. Small amount goes a long way. I bought one for my mom and now she loves it! She's 68 and i'm 35!"
5,"Raleigh, NC",2012-11-30,Best Face Cream,none!,"This face cream is just amazing. I have very dry, very sensitive skin, and everything clogs my pores and makes me break out. This cream, though, has worked great, and now that it's winter, I'm even more convinced. I use it at night on my eyes, nose and forehead, and then during the day I wear it all over my face under my liquid foundation. The blackheads on my nose have gone away, and I used to have little bumps like little grains of sand on the bridge of my nose, and my skin was so dry. Now that's all gone. I use it in conjunction with the Ultra Face Wash and I haven't had any breakouts since I've started using these two. NOT ONE. Buy these two products immediately for a perfectly balanced face wash regime. You can't beat the price, either. The travel size for the face wash is $9."
4,"Chicago, IL",2012-11-24,Great product - especially for winter months,,"I am a LONG time fan of this moisturizer. It's the best winter moisturizer I've found over the years and it's well worth the price (a little goes a long way). I wish it had more natural ingredients, but, other than that, no complaints."
5,,2012-09-24,Love this cream,,The first time I used this I felt a noticeable difference. My face was smoother and more supple. Nice and light and easy to use. Non-greasy. Good value.
5,"Northampton, MA",2012-09-16,Best Facial Cream Ever,,"I have already used 3 large jars of this cream. I have combination skin, so I do tend to get an oily T-zone, but this cream keeps my skin moisturized and soft. I love it especially during winter when my skin gets really dry. I started using this cream when I had bad acne, but it did not irritate or make my acnes worse. Now, after 3 jars, my skin has one or two pimple, so it explains how mild the cream is. It sometimes stings when my skin is really dry, but that's my skin's problem not the cream's problem. I would definitely recommend this to friends and family. My friend started using this because of me, and she loves it too!"
5,"Round Rock, TX",2012-09-14,Face (Skin) saver,,I was relocated by my company from Asia to US last fall. I landed in US and found the weather is cold and dry.
5,"St. Petersburg, FL",2012-09-13,Everyday and I'll never use anything else,nothing,All you have to do it is it once and you'll be hooked. I am still amazed at how thick yet weightless this is. I put this on my face and I don't need anything else I never even wear powder anymore. I love how it feels and it's so nice to know that I have found the face cream I will use forever. Thank you Kiehl's!
5,"Bend, OR",2012-09-13,What a Wonderful Cream!,,"Wow! This facial cream really does what it says it does! It leaves my skin feeling incredibly moisturized, as well as incredibly lovely! I don't use foundation, so I rely on my facial regiment in the morning and in the night to keep my skin looking nice, and this cream doesn't disappoint! It is light, yet very effective!"
5,Los Angeles,2012-09-13,Use it for 3years already,,"I am using this product since I came to US,
never turned me down,
I have been looking for proper skin care for years, and this one really helps my complicated skin,
The simple and fantastic quality of it make me will always stand by its side,"
5,,2012-09-13,This is the to die for cream of the eternity,,"I'm getting up there with age, and pretty much have tried the gambit, and settled for cheap. Well I'm here to tell you, a little bitty sample changed my mind. We were getting our daughter set up with a skin care system and they threw a bunch of examples our way. So I snagged a few, and the ultra facial cream knocked my socks off. Could anything feel so smooth and creamy yet not greasy? It was light as air, yet moisturized my face and my face really started looking younger and not so parched. You only need a little dab, so the sample lasted a long time, and I was loath to see it end. Now I will have to mail order it, as no stores are near our area. And don't you love how I got my daughter hooked at a young age. Thank you for caring for our skin in such a fine and masterly way."
5,"Lausanne, Switzerland",2012-09-13,You can't live without it,prefer it to be in a spray container.,"This is an excellent product! I used to be a loyal customer of japan made product. However, ever since I move to Switzerland (less humid, and dry) I begin to have peeling skin until I found this mini ultra facial cream! It works wonder, no more peeling skin almost immediately, and now I am a loyal customer of Khiel! Super hydrating yet leaving your skin smooth and non-oily."
5,SC,2012-09-13,"Great product, great price!",,"I've been using Kiehl's products for over ten years now, and this is an excellent facial moisturizer."
5,California,2012-09-13,my favorite cream,,"this is really good cream i used ever,l love it a lot,and now l can`t live without it!"
5,"Los Angeles, CA",2012-09-13,Best Secret Ever,,I love Ultra Facial Cream. I have ultra fair and sensitive skin. This is the one product that gives me moisture that doesn't make my skin burn and doesn't make me break out.
5,,2012-09-13,Moist and fresh,,"Very good moisturizer. It made my skin feel plump, hydrated, and a little dewy. For my skin, it worked particularly well in the winter, when my skin tends to be drier. It feels rich, but it's light with a nice finish."
5,California,2012-09-13,Absolutely wonderful,,"I love this product. It makes my skin feel supple and moisturizes without leaving a greasy film. My skin is very sensitive, but I am able toI use it daily and before bedtime. It is one of my all time favorite products and is very reasonably priced. I have used very expensive products, but can honestly say that this facial cream works just as well, if not better those."
5,California,2012-09-13,Perfect everyday cream,,"This is a perfect cream. Non greasy, rich and no real fragrance. I mix with Midnight Recovery after being out in the sun for a fantastic glow and moisturization. I travel with this because it combats the dryness you get from "" airplane air"". I love this."
5,,2012-09-13,Pick This Cream!,,"I am a loyal Kiehl's customer. I have used many different face lotions since high school. This is the best face cream I can pick.
I have very sensitive and normal-dry skin. This ULTRA FACIAL CREAM has perfect performance on my skin. Even though I travel to Asia countries, this product doesn't make my face greasy. It soaks immediately, and makes my have hydrate enough."
5,"Arcadia, CA",2012-09-13,Best Facial Cream Ever,,"I love this very much !!!!! not too dry for winter & not oily for summer, it make my skin smooth all year long. I LOVE IT !!!"
5,Oklahoma，OK,2012-09-13,the most cost-effective moisturizer,,My skin type is combination and sensitive. So what I need is to keep skin heathy and hydrated. ULTRA FACIAL CREAM performances perfectly on both aspects. Additionally，even though it's small and exquisite，a little can go a long way! But I would to say it is better for me to use it during the dry and cold weather since my t-zone is prone oily in summer. However overall，UFC is the most cost-effecitve moisturizer I have ever used !！！
5,,2012-09-13,I bought it again and again,,"I bought this product again and again, first for my self, then for my sister, we both love it! It is the best facial cream, especially for my sensitive skin."
5,,2012-09-13,i love it,,My skin is very dry. So only this product can help me solve the problem. I use it every day. I love it.
5,"Rochester, NY",2012-09-13,Best night cream ever!,,This product is definitely a must have during winter! It's not at all oily and perfect for dry and neutral skin type. The price is really good too.
5,,2012-09-13,BEST EVER!,,"I am 36 and was a clinique girl for years and with babies, age, my skin changed. I used this from a sample for Nordstorms and feel in love. I have Dry skin, and with age started getting some breakouts which I never had before. Skin is soft, clear, and amazing."
5,"Glendale, CA",2012-09-13,Feels Great,,"I love that it leaves my oily skin feeling refreshed. I work a 10hr day and I need it to last, and it does."
5,"New York, NY",2012-09-13,Best Ever!,,"This is the best moisturizer ever, especially if you have extra dry sensitive skin like me. Unlike a lot of other moisturizers I've purchased, this one is not oily (at all!) and it just sinks into your skin. It also doesn't have a scent, which I very much appreciate.
My husband even swears by it, who would never spend more than $5 on a moisturizer. In fact, whenever we run out, he's the one that reminds me that we need to get more!"
5,,2012-09-13,Best for Dry Skin,,"Ultra Facial Cream is an absolute must for dry, sensitive skin that needs extra hydration. In the winter, I use this product every morning to keep my skin soft and protected from harsh winds and chilly temperatures. Usually I get chapped easily, but since using this cream I haven't had a problem. It's essentially fragrance-free. I have also found that it's a great base for my make up so I don't end up looking like half of it's gone by the time I leave work."
5,New York,2012-09-13,Love Ultra Facial Cream,,This cream was recommended to me by my sister. Love the texture & the fact that it has no smell. It's light & not greasy. Great for warm weather. Not for the winter if you have dry skin.
5,"Ann Arbor, MI",2012-09-13,This is what angels feel like,,"When I first purchased this creme in Chicago I was feeling wind blown and dried out. I put it on and started back walking through the city. About an hour later when I looked in to a window I saw my reflection and smiled. My skin was hydrated and the wrinkles around my eyes were almost gone. I felt my face later that night after apply the moisturizer again and wanted to kiss myself.
I love this stuff! So does my girlfriend."
5,Texas,2012-09-12,Great moisturizer!,,This cream keeps my skin feeling soft. I love it!
4,Oregon,2012-09-12,Perfect for Sensitive Skin,,I have very sensitive skin. I love this cream because it goes on smooth and has an extremely mild smell. The rough skin I used to have is completely gone!
5,Christchurch NZ,2012-09-12,Protects me all winter!,,Love it! My skin doesn't dry ut like it used to in the cold winter wind. It's also helped reduce my redness and broken blood vessels the cold air causes. One jar lasts a long time too.
5,hamburg germany,2012-09-12,ultra super cream,,cant live without it!!
5,"New York, NY",2012-09-12,This is the best!,,I can't live without this cream in the winter time! Absolutely the best product out there for dry skin!
5,,2012-09-12,My everyday skin comfort,,"This cream is easily absorbed, leaves skin soft and supple. I like the way it moisturize the face.During winter is perfect for everyday use"
5,"Dallas, TX",2012-09-12,Love Ultra Facial Cream,,"I love this cream and use it year round, but notice the improvements most in the winter. This is typically when my skin usually gets very dry and flaky, but the ultra facial cream stops this before it even starts! It's the only cream I've found to combat this problem."
4,,2012-09-12,Great moisturizer without that greasy feeling,,A lot of moisturizers I've tried leave my fave feeling greasy and I get increasingly shiny throughout the day. This product doesn't do that and feels great under foundation or works well to smooth your complexion on the days you don't wear foundation.
5,"San Diego, CA",2012-09-12,Incredible product!,not a thick cream,"Absolutely love this product. I don't need to use day or night cream. Because there is no fragrance, my husband and my kids started using it as well and they loved it. It's moisterizing and you do not need a lot to cover your face like other products. The cream is not thick, but very effective. Highly recommended. I started out with a sample and I had to try more. I have combination skin and it did not make me break out."
5,,2012-09-12,The perfect moisturizer,,"The Ultra Facial Cream is the best moisturizer on the market to use all over your face and neck. It goes on super light, doesn't clog pores, doesn't feel greasy, and just plain WORKS. Summer, fall, winter, spring? This should be your go-to."
5,,2012-09-12,LOVE!,,I love this product. Makes my face feel amazingly soft. Best daily moisturizer I have used for my super dry skin.
5,"Spokane, WA",2012-09-12,Ultra Facial Cream,,"I have trouble skin-dry, oily, acne-proned, and sensitive. This is the only facial cream where my skin 'drinks' in the moisture and leaves it feeling back to normal on a daily basis. I love it! Thank you, Kiehl's for such a great product!"
5,,2012-09-12,Awesome,,"I love this stuff. I have really dry skin, and this is great. Love the spf one as well."
5,,2012-09-12,Best Cream Ever,,"I live in Chicago and work downtown so I walk a couple miles a day to and from work plus stand out and wait for the train. I read about this product being the best and finally decided to give it a try and haven't turned back. It was my first Kiehl's product and now all I use is Kiehl's. Since the first time I used it I no longer had red dry skin during the winter months. Great in the summer as well, doesn't make your skin oily."
5,"upland, CA",2012-09-12,love this item,,I love using this product!!! it's best to use during the winter when the weather is dry. It keeps my skin moisturized. It's also very good to use after taking a shower. I've been using this product for the past 10 years. I wouldn't choose any other product!!! LOVE!!
4,Oregon,2012-09-11,"For night use only, or very dry skin types",not for oily skin,"I have normal/combination skin (oilier in the t-zone and drier on the cheeks) and this cream made my t-zone VERY oily. That said, it works great as a night cream and would likely also be a great day cream for someone with a dry skin type. For my skin though, it's nighttime use only. It made my skin very smooth and did not seem to cause breakouts."
4,"Phoenix, AZ",2012-09-11,Great for night or day use,,"Highly moisturizing. Perfect basic product to go along with all those serums, primers, sunscreens, and other specialized face treatments. Good for younger skin that does not require fancy antiaging ingredients."
5,NJ,2012-09-09,Game Changer,,I'm one of the people that tries any and all kinds of products on my face. I've been a long time customer of (dare I say) Proactive but haven't gotten the bang for my buck. Their Green Tea Moisturizer doesn't meet the level of hydration that pleases me. I stumbled upon a sample size of the Ultra Facial Cream and have honestly feel in love. This product has changed my skin for the better and has made my makeup look better when applied. I intend to purchase this product for all my friends and family.
5,,2012-09-08,Hydration Heaven,,"I love how this moisturizer goes on. It's so smooth and makes my skin feel very moisturized. It absorbs quickly and doesn't leave your skin feeling oily, just baby soft. I tried to live without it but it's just not possible."
4,Los Angeles,2012-09-07,Great Basic Moisturizer,,Ultra facial cream is a great basic moisturizer. I have combination skin. This does the job for even the driest skin patches but doesn't leave me feeling greasy. Goes on smoothly and easily. Good value for money.
4,los angeles,2012-09-07,Light and soft,,"I like to use this during the winter time. My face gets really dry after I cleanse in the shower. Ultra Facial Cream is very light. It doesn't smell, and it goes on very smoothly. It takes just a couple dabs with my finger. a little bit of product goes a long way. it doesn't feel heavy, and it hydrates all night. i wake up a little oily looking, but it is very easy to wash off and it feels clean. very good lightweight coverage."
5,,2012-09-06,My travel companion!,,"I LOVE love this cream! I am a flight attendant who is constantly subjected to dry air in the aircraft and stuffy dry hotel rooms. This cream I actually bought onboard from our duty free cart and now it stays in my bag to protect my skin from drying out. It continually moisturizes for hours, so even if I am going NYC to Tokyo now I don't dry out! It has worked better than many other products I have tried- and I have tried many - my nickname is ""product queen""!"
4,"Albany, NY",2012-09-06,moderate moisturizer,,It's a little bit hard to apply. I usually scoop a bit and heat it with my palm so it's easier to apply. I like the non-scented cream and it's really helpful in winter times.
5,"Sandwich, IL",2012-09-06,Fresh feeling!!,,"I was looking for a moisturizer to use in the winter time because my skin gets incredibly dry and nothing else was working. The ultra facial cream got rid of the dryness but isn't greasy feeling at all, it's very lightweight. I apply it after I get out of the shower and then put on my makeup right after. I didnt even have to switch moisturizers in the summertime and usually my skin gets more oily. I would definitely recommend this product to anyone who has a variety of skin types, and it didn't make me break out."
5,"Manila, Philippines",2012-09-06,Best skin moisturizer for a tropical girl,,"My skin feels most supple, soft and silky after using this moisturizer. It keeps the oil in my skin balanced even with the warm weather while maintaining a natural moist."
5,,2012-09-05,It really works!,,I have been using ultra facial cream and have noticed a difference in my appearance. It is very hydrating and great for my dry skin. Many people have commented on how good I look since I have started using the product and one friend was impressed enough to want to try it herself.
5,Texas,2012-09-05,Every woman in my family uses it!,,We all love this moisturizer. I have extremely sensitive skin and this does the job without irritating me as other creams do! Enjoy it!
5,"urbana, IL",2012-09-05,Great product!!!,,"i'm on very last at my 2nd bottle and purchased 3rd bottle already. I love this cream!!!
My skin type :
-i have acne. ( used to have really severe acne but now i have one or two once in a while)
- a lot of redness, scars
I think this is the great facial cream for people with acne. This is not a heavy cream and i love the light , moist, and fresh feeling on my face after application.
highly recommended!!"
5,Kansas,2012-09-05,It's soooooo awesome for any type of skin!!!!,,"I have combo skin!~ always have extra oil in my T area, but my cheek is dry. This product can help for all my face area!!! it's soooo good! I can use it for any season."
5,Seattle,2012-09-05,Swear by this product!,i can't find one yet,"I have been using moisturizers since I was 12 but never found one that's really suit me. Ultra Facial Cream is my very first product I got from Kiehl's and I fell in love with it! Because I just moved to America, my dry skin is getting worse:( So my friend and internet sources recommended me to this goody. It hydrates my skin wonderfully and I can feel it the first morning after I applied this cream. This sounds not right but it did and my sister agreed with me. I would recommend everyone to try this cream out."
4,"San Francisco, CA",2012-09-05,Light and silky facial cream,,Makes my skin feel moisturized and clean
5,"New York, NY",2012-09-05,Very moisture! good for dehydrated skin!!,,"I am 24 years old female. I have been using this product since from 4years ago. This cream is very moisture, seems like pouring water into your skin. It also has a PERFECT WATER & OIL BALANCE!! (A cream with only high water will dry quickly & a cream with only oil will turn your face into a oilfield) But this cream has a balance between water and oil. Water in this cream gives moisture and oil makes a shield which protects skin from dehydration."
5,"Hackensack, NJ",2012-09-05,I can't live without it!!,,"This is truly by far the best facial cream I have ever used, it's not heavy at all, great for any season (even in the hot summer), not oily at all, it is absorbed by my skin really quick and make my skin look really smooth! I recommend it to many of my friends and we all love it!! :>"
4,Florida,2012-09-05,This is a rad moisturizer.,,"I have sensitive skin and my skin tends to break out to everything. This product doesn't make me break out at all. The Ultra Facial Cream does what it says, it leaves my skin feeling nice and not too moisturized. There are many moisturizers that leave my skin oily, which this does not. I think the texture of the cream is pretty thick, but it's not too creamy at the same time. If that makes sense. I can put this on in the morning then by the time I come home, my skin still feel alive. Most of the time, my skin is dull looking ugh! This product helps get rid of that problem. Everyone should try a sample :)"
